episode_id,customer_id,sequence_number,customer_node_index,order_count,refund_count,refund_amount_total,chargeback_count,account_age_days,requested_amount,evidence_available,evidence_count,previous_refund_count,previous_refund_amount,previous_support_decisions,previous_support_approvals,previous_support_evidence_requests,previous_support_escalations,previous_support_denials,time_since_previous_request_hours,support_decision,is_abusive
EPISODE_00387,CUSTOMER_0387,2,3552,9,0,682.94,0,107,3204.35,1,1,0,682.94,1,0,1,0,0,342.05,APPROVE,0
EPISODE_00387,CUSTOMER_0387,3,3552,9,0,682.94,0,107,1252.66,0,0,0,682.94,2,1,1,0,0,2.1333333333333333,REQUEST_EVIDENCE,0
EPISODE_00387,CUSTOMER_0387,4,3552,9,0,682.94,0,107,1595.84,0,0,0,682.94,3,1,2,0,0,3.55,REQUEST_EVIDENCE,0
EPISODE_00387,CUSTOMER_0387,5,3552,9,0,682.94,0,107,5644.81,1,1,0,682.94,4,1,3,0,0,22.133333333333333,ESCALATE,0
EPISODE_00387,CUSTOMER_0387,6,3552,9,0,682.94,0,107,5027.86,0,0,0,682.94,5,1,3,1,0,198.7,REQUEST_EVIDENCE,0
EPISODE_00387,CUSTOMER_0387,7,3552,9,0,682.94,0,107,485.61,1,1,0,682.94,6,1,4,1,0,13.2,APPROVE,0
EPISODE_00387,CUSTOMER_0387,8,3552,9,0,682.94,0,107,1210.41,1,1,0,682.94,7,2,4,1,0,18.133333333333333,APPROVE,0
EPISODE_00387,CUSTOMER_0387,9,3552,9,0,682.94,0,107,2199.54,0,0,0,682.94,8,3,4,1,0,8.116666666666667,DENY,0
EPISODE_00387,CUSTOMER_0387,10,3552,9,0,682.94,0,107,6067.28,0,0,0,682.94,9,3,4,1,1,17.466666666666665,REQUEST_EVIDENCE,0
EPISODE_00388,CUSTOMER_0388,1,3565,10,0,354.92,0,559,4481.27,1,1,0,354.92,0,0,0,0,0,999.0,APPROVE,0
EPISODE_00388,CUSTOMER_0388,2,3565,10,0,354.92,0,559,444.48,0,0,0,354.92,1,1,0,0,0,14.5,REQUEST_EVIDENCE,0
EPISODE_00388,CUSTOMER_0388,3,3565,10,0,354.92,0,559,5270.49,1,1,0,354.92,2,1,1,0,0,0.5166666666666667,ESCALATE,0
EPISODE_00388,CUSTOMER_0388,4,3565,10,0,354.92,0,559,1503.66,0,0,0,354.92,3,1,1,1,0,21.216666666666665,REQUEST_EVIDENCE,0
EPISODE_00388,CUSTOMER_0388,5,3565,10,0,354.92,0,559,6574.52,1,1,0,354.92,4,1,2,1,0,6.966666666666667,ESCALATE,0
EPISODE_00388,CUSTOMER_0388,6,3565,10,0,354.92,0,559,135.35,0,0,0,354.92,5,1,2,2,0,248.98333333333332,REQUEST_EVIDENCE,0
EPISODE_00388,CUSTOMER_0388,7,3565,10,0,354.92,0,559,7201.55,1,1,0,354.92,6,1,3,2,0,55.733333333333334,ESCALATE,0
EPISODE_00388,CUSTOMER_0388,8,3565,10,0,354.92,0,559,3799.45,1,1,0,354.92,7,1,3,3,0,20.766666666666666,APPROVE,0
EPISODE_00388,CUSTOMER_0388,9,3565,10,0,354.92,0,559,941.05,1,1,0,354.92,8,2,3,3,0,8.783333333333333,DENY,0
EPISODE_00388,CUSTOMER_0388,10,3565,10,0,354.92,0,559,3669.02,1,1,0,354.92,9,2,3,3,1,3.5166666666666666,APPROVE,0
EPISODE_00389,CUSTOMER_0389,1,3579,4,0,1508.51,0,42,2127.71,0,0,0,1508.51,0,0,0,0,0,999.0,REQUEST_EVIDENCE,0
EPISODE_00389,CUSTOMER_0389,2,3579,4,0,1508.51,0,42,4620.48,0,0,0,1508.51,1,0,1,0,0,1.6666666666666667,REQUEST_EVIDENCE,0
EPISODE_00389,CUSTOMER_0389,3,3579,4,0,1508.51,0,42,1141.49,0,0,0,1508.51,2,0,2,0,0,22.283333333333335,REQUEST_EVIDENCE,0
EPISODE_00389,CUSTOMER_0389,4,3579,4,0,1508.51,0,42,758.51,1,1,0,1508.51,3,0,3,0,0,14.833333333333334,APPROVE,0
EPISODE_00389,CUSTOMER_0389,5,3579,4,0,1508.51,0,42,1109.32,1,1,0,1508.51,4,1,3,0,0,13.633333333333333,DENY,0
EPISODE_00389,CUSTOMER_0389,6,3579,4,0,1508.51,0,42,4110.37,1,1,0,1508.51,5,1,3,0,1,113.98333333333333,DENY,0
EPISODE_00389,CUSTOMER_0389,7,3579,4,0,1508.51,0,42,2476.94,1,1,0,1508.51,6,1,3,0,2,14.55,DENY,0
EPISODE_00389,CUSTOMER_0389,8,3579,4,0,1508.51,0,42,5282.49,1,1,0,1508.51,7,1,3,0,3,13.433333333333334,DENY,0
EPISODE_00389,CUSTOMER_0389,9,3579,4,0,1508.51,0,42,4355.15,1,1,0,1508.51,8,1,3,0,4,3.933333333333333,APPROVE,0
EPISODE_00389,CUSTOMER_0389,10,3579,4,0,1508.51,0,42,548.99,1,1,0,1508.51,9,2,3,0,4,12.966666666666667,APPROVE,0
EPISODE_00390,CUSTOMER_0390,1,3587,7,0,1982.17,0,623,1748.94,0,0,0,1982.17,0,0,0,0,0,999.0,REQUEST_EVIDENCE,0
EPISODE_00390,CUSTOMER_0390,2,3587,7,0,1982.17,0,623,5510.49,0,0,0,1982.17,1,0,1,0,0,5.083333333333333,REQUEST_EVIDENCE,0
EPISODE_00390,CUSTOMER_0390,3,3587,7,0,1982.17,0,623,2258.42,1,1,0,1982.17,2,0,2,0,0,16.516666666666666,APPROVE,0
EPISODE_00390,CUSTOMER_0390,4,3587,7,0,1982.17,0,623,191.33,1,1,0,1982.17,3,1,2,0,0,17.4,APPROVE,0
EPISODE_00390,CUSTOMER_0390,5,3587,7,0,1982.17,0,623,3979.48,0,0,0,1982.17,4,2,2,0,0,19.566666666666666,REQUEST_EVIDENCE,0
EPISODE_00390,CUSTOMER_0390,6,3587,7,0,1982.17,0,623,4275.36,0,0,0,1982.17,5,2,3,0,0,2.45,REQUEST_EVIDENCE,0
EPISODE_00390,CUSTOMER_0390,7,3587,7,0,1982.17,0,623,1821.25,1,1,0,1982.17,6,2,4,0,0,10.583333333333334,APPROVE,0
EPISODE_00390,CUSTOMER_0390,8,3587,7,0,1982.17,0,623,5786.44,0,0,0,1982.17,7,3,4,0,0,17.416666666666668,REQUEST_EVIDENCE,0
EPISODE_00390,CUSTOMER_0390,9,3587,7,0,1982.17,0,623,4013.29,0,0,0,1982.17,8,3,5,0,0,3.816666666666667,REQUEST_EVIDENCE,0
EPISODE_00390,CUSTOMER_0390,10,3587,7,0,1982.17,0,623,6225.68,0,0,0,1982.17,9,3,6,0,0,18.45,REQUEST_EVIDENCE,0
EPISODE_00391,CUSTOMER_0391,1,3598,10,2,432.23,0,1000,658.22,0,0,2,432.23,0,0,0,0,0,999.0,REQUEST_EVIDENCE,0
EPISODE_00391,CUSTOMER_0391,2,3598,10,2,432.23,0,1000,892.1,0,0,2,432.23,1,0,1,0,0,312.76666666666665,REQUEST_EVIDENCE,0
EPISODE_00391,CUSTOMER_0391,3,3598,10,2,432.23,0,1000,1672.78,1,1,2,432.23,2,0,2,0,0,21.633333333333333,APPROVE,0
EPISODE_00391,CUSTOMER_0391,4,3598,10,2,432.23,0,1000,2657.16,1,1,2,432.23,3,1,2,0,0,54.43333333333333,APPROVE,0
EPISODE_00391,CUSTOMER_0391,5,3598,10,2,432.23,0,1000,2131.84,1,1,2,432.23,4,2,2,0,0,4.833333333333333,APPROVE,0
EPISODE_00391,CUSTOMER_0391,6,3598,10,2,432.23,0,1000,962.59,0,0,2,432.23,5,3,2,0,0,13.533333333333333,REQUEST_EVIDENCE,0
EPISODE_00391,CUSTOMER_0391,7,3598,10,2,432.23,0,1000,2385.72,0,0,2,432.23,6,3,3,0,0,19.733333333333334,REQUEST_EVIDENCE,0
EPISODE_00391,CUSTOMER_0391,8,3598,10,2,432.23,0,1000,1556.61,0,0,2,432.23,7,3,4,0,0,0.9,REQUEST_EVIDENCE,0
EPISODE_00391,CUSTOMER_0391,9,3598,10,2,432.23,0,1000,6123.18,1,1,2,432.23,8,3,5,0,0,4.416666666666667,ESCALATE,0
EPISODE_00391,CUSTOMER_0391,10,3598,10,2,432.23,0,1000,1710.88,0,0,2,432.23,9,3,5,1,0,9.9,REQUEST_EVIDENCE,0
EPISODE_00392,CUSTOMER_0392,1,3611,9,0,15.09,0,1417,621.09,1,1,0,15.09,0,0,0,0,0,999.0,APPROVE,0
EPISODE_00392,CUSTOMER_0392,2,3611,9,0,15.09,0,1417,1802.93,1,1,0,15.09,1,1,0,0,0,9.35,APPROVE,0
EPISODE_00392,CUSTOMER_0392,3,3611,9,0,15.09,0,1417,4790.79,1,1,0,15.09,2,2,0,0,0,40.916666666666664,APPROVE,0
EPISODE_00392,CUSTOMER_0392,4,3611,9,0,15.09,0,1417,2371.89,0,0,0,15.09,3,3,0,0,0,1.9166666666666667,REQUEST_EVIDENCE,0
EPISODE_00392,CUSTOMER_0392,5,3611,9,0,15.09,0,1417,171.71,0,0,0,15.09,4,3,1,0,0,13.483333333333333,REQUEST_EVIDENCE,0
EPISODE_00392,CUSTOMER_0392,6,3611,9,0,15.09,0,1417,5603.02,0,0,0,15.09,5,3,2,0,0,212.26666666666668,REQUEST_EVIDENCE,0
EPISODE_00392,CUSTOMER_0392,7,3611,9,0,15.09,0,1417,1954.2,0,0,0,15.09,6,3,3,0,0,80.48333333333333,REQUEST_EVIDENCE,0
EPISODE_00392,CUSTOMER_0392,8,3611,9,0,15.09,0,1417,2347.0,0,0,0,15.09,7,3,4,0,0,20.95,DENY,0
EPISODE_00392,CUSTOMER_0392,9,3611,9,0,15.09,0,1417,4470.32,1,1,0,15.09,8,3,4,0,1,7.7,APPROVE,0
EPISODE_00392,CUSTOMER_0392,10,3611,9,0,15.09,0,1417,778.85,0,0,0,15.09,9,4,4,0,1,2.8666666666666667,REQUEST_EVIDENCE,0
EPISODE_00393,CUSTOMER_0393,1,3624,10,0,2716.88,0,1251,2161.86,0,0,0,2716.88,0,0,0,0,0,999.0,REQUEST_EVIDENCE,0
EPISODE_00393,CUSTOMER_0393,2,3624,10,0,2716.88,0,1251,2136.18,0,0,0,2716.88,1,0,1,0,0,138.35,REQUEST_EVIDENCE,0
EPISODE_00393,CUSTOMER_0393,3,3624,10,0,2716.88,0,1251,2237.76,1,1,0,2716.88,2,0,2,0,0,9.866666666666667,APPROVE,0
EPISODE_00393,CUSTOMER_0393,4,3624,10,0,2716.88,0,1251,831.68,1,1,0,2716.88,3,1,2,0,0,275.9166666666667,APPROVE,0
EPISODE_00393,CUSTOMER_0393,5,3624,10,0,2716.88,0,1251,558.85,0,0,0,2716.88,4,2,2,0,0,13.8,REQUEST_EVIDENCE,0
EPISODE_00393,CUSTOMER_0393,6,3624,10,0,2716.88,0,1251,4127.45,1,1,0,2716.88,5,2,3,0,0,23.066666666666666,APPROVE,0
EPISODE_00393,CUSTOMER_0393,7,3624,10,0,2716.88,0,1251,3935.87,0,0,0,2716.88,6,3,3,0,0,8.083333333333334,REQUEST_EVIDENCE,0
EPISODE_00393,CUSTOMER_0393,8,3624,10,0,2716.88,0,1251,2118.24,1,1,0,2716.88,7,3,4,0,0,18.416666666666668,APPROVE,0
EPISODE_00393,CUSTOMER_0393,9,3624,10,0,2716.88,0,1251,2433.97,0,0,0,2716.88,8,4,4,0,0,21.483333333333334,REQUEST_EVIDENCE,0
EPISODE_00393,CUSTOMER_0393,10,3624,10,0,2716.88,0,1251,4355.7,0,0,0,2716.88,9,4,5,0,0,13.65,REQUEST_EVIDENCE,0
EPISODE_00394,CUSTOMER_0394,1,3638,5,0,2012.93,0,1079,5676.91,0,0,0,2012.93,0,0,0,0,0,999.0,REQUEST_EVIDENCE,0
EPISODE_00394,CUSTOMER_0394,2,3638,5,0,2012.93,0,1079,5825.28,1,1,0,2012.93,1,0,1,0,0,23.883333333333333,ESCALATE,0
EPISODE_00394,CUSTOMER_0394,3,3638,5,0,2012.93,0,1079,3589.88,0,0,0,2012.93,2,0,1,1,0,119.18333333333334,REQUEST_EVIDENCE,0
EPISODE_00394,CUSTOMER_0394,4,3638,5,0,2012.93,0,1079,2394.49,1,1,0,2012.93,3,0,2,1,0,2.5833333333333335,APPROVE,0
EPISODE_00394,CUSTOMER_0394,5,3638,5,0,2012.93,0,1079,3476.78,1,1,0,2012.93,4,1,2,1,0,19.65,APPROVE,0
EPISODE_00394,CUSTOMER_0394,6,3638,5,0,2012.93,0,1079,186.0,1,1,0,2012.93,5,2,2,1,0,14.333333333333334,APPROVE,0
EPISODE_00394,CUSTOMER_0394,7,3638,5,0,2012.93,0,1079,5711.56,0,0,0,2012.93,6,3,2,1,0,17.083333333333332,REQUEST_EVIDENCE,0
EPISODE_00394,CUSTOMER_0394,8,3638,5,0,2012.93,0,1079,5674.41,1,1,0,2012.93,7,3,3,1,0,7.383333333333334,ESCALATE,0
EPISODE_00394,CUSTOMER_0394,9,3638,5,0,2012.93,0,1079,4664.73,0,0,0,2012.93,8,3,3,2,0,20.083333333333332,REQUEST_EVIDENCE,0
EPISODE_00394,CUSTOMER_0394,10,3638,5,0,2012.93,0,1079,864.18,0,0,0,2012.93,9,3,4,2,0,10.266666666666667,REQUEST_EVIDENCE,0
EPISODE_00395,CUSTOMER_0395,1,3647,6,0,202.09,0,1191,2349.21,1,1,0,202.09,0,0,0,0,0,999.0,APPROVE,0
EPISODE_00395,CUSTOMER_0395,2,3647,6,0,202.09,0,1191,2772.7,0,0,0,202.09,1,1,0,0,0,129.15,REQUEST_EVIDENCE,0
EPISODE_00395,CUSTOMER_0395,3,3647,6,0,202.09,0,1191,9381.62,0,0,0,202.09,2,1,1,0,0,7.7,REQUEST_EVIDENCE,0
EPISODE_00395,CUSTOMER_0395,4,3647,6,0,202.09,0,1191,3738.85,1,1,0,202.09,3,1,2,0,0,210.18333333333334,APPROVE,0
EPISODE_00395,CUSTOMER_0395,5,3647,6,0,202.09,0,1191,4112.53,1,1,0,202.09,4,2,2,0,0,13.666666666666666,APPROVE,0
EPISODE_00395,CUSTOMER_0395,6,3647,6,0,202.09,0,1191,4112.53,1,1,0,202.09,5,3,2,0,0,7.883333333333334,APPROVE,0
EPISODE_00395,CUSTOMER_0395,7,3647,6,0,202.09,0,1191,2088.15,1,1,0,202.09,6,4,2,0,0,5.683333333333334,APPROVE,0
EPISODE_00395,CUSTOMER_0395,8,3647,6,0,202.09,0,1191,2469.75,1,1,0,202.09,7,5,2,0,0,16.85,APPROVE,0
EPISODE_00395,CUSTOMER_0395,9,3647,6,0,202.09,0,1191,1146.37,1,1,0,202.09,8,6,2,0,0,20.166666666666668,APPROVE,0
EPISODE_00395,CUSTOMER_0395,10,3647,6,0,202.09,0,1191,3544.24,1,1,0,202.09,9,7,2,0,0,0.7,APPROVE,0
EPISODE_00396,CUSTOMER_0396,1,3657,5,0,1858.55,0,231,2832.46,0,0,0,1858.55,0,0,0,0,0,999.0,REQUEST_EVIDENCE,0
EPISODE_00396,CUSTOMER_0396,2,3657,5,0,1858.55,0,231,2506.85,0,0,0,1858.55,1,0,1,0,0,12.066666666666666,REQUEST_EVIDENCE,0
EPISODE_00396,CUSTOMER_0396,3,3657,5,0,1858.55,0,231,2250.12,0,0,0,1858.55,2,0,2,0,0,7.616666666666666,REQUEST_EVIDENCE,0
EPISODE_00396,CUSTOMER_0396,4,3657,5,0,1858.55,0,231,725.06,0,0,0,1858.55,3,0,3,0,0,11.683333333333334,REQUEST_EVIDENCE,0
EPISODE_00396,CUSTOMER_0396,5,3657,5,0,1858.55,0,231,1737.56,0,0,0,1858.55,4,0,4,0,0,5.0,REQUEST_EVIDENCE,0
EPISODE_00396,CUSTOMER_0396,6,3657,5,0,1858.55,0,231,1236.71,1,1,0,1858.55,5,0,5,0,0,12.85,APPROVE,0
EPISODE_00396,CUSTOMER_0396,7,3657,5,0,1858.55,0,231,1523.85,0,0,0,1858.55,6,1,5,0,0,2.316666666666667,REQUEST_EVIDENCE,0
EPISODE_00396,CUSTOMER_0396,8,3657,5,0,1858.55,0,231,3369.39,0,0,0,1858.55,7,1,6,0,0,11.65,REQUEST_EVIDENCE,0
EPISODE_00396,CUSTOMER_0396,9,3657,5,0,1858.55,0,231,1061.76,1,1,0,1858.55,8,1,7,0,0,9.3,APPROVE,0
EPISODE_00396,CUSTOMER_0396,10,3657,5,0,1858.55,0,231,2437.39,0,0,0,1858.55,9,2,7,0,0,19.466666666666665,DENY,0
EPISODE_00397,CUSTOMER_0397,1,3665,8,0,1093.48,0,426,7559.98,1,1,0,1093.48,0,0,0,0,0,999.0,ESCALATE,0
EPISODE_00397,CUSTOMER_0397,2,3665,8,0,1093.48,0,426,1705.06,0,0,0,1093.48,1,0,0,1,0,9.5,REQUEST_EVIDENCE,0
EPISODE_00397,CUSTOMER_0397,3,3665,8,0,1093.48,0,426,9663.48,1,1,0,1093.48,2,0,1,1,0,12.883333333333333,ESCALATE,0
EPISODE_00397,CUSTOMER_0397,4,3665,8,0,1093.48,0,426,937.82,0,0,0,1093.48,3,0,1,2,0,5.133333333333334,REQUEST_EVIDENCE,0
EPISODE_00397,CUSTOMER_0397,5,3665,8,0,1093.48,0,426,6087.31,1,1,0,1093.48,4,0,2,2,0,10.3,ESCALATE,0
EPISODE_00397,CUSTOMER_0397,6,3665,8,0,1093.48,0,426,3226.57,1,1,0,1093.48,5,0,2,3,0,6.616666666666666,APPROVE,0
EPISODE_00397,CUSTOMER_0397,7,3665,8,0,1093.48,0,426,2264.58,1,1,0,1093.48,6,1,2,3,0,46.21666666666667,APPROVE,0
EPISODE_00397,CUSTOMER_0397,8,3665,8,0,1093.48,0,426,2413.06,0,0,0,1093.48,7,2,2,3,0,14.616666666666667,REQUEST_EVIDENCE,0
EPISODE_00397,CUSTOMER_0397,9,3665,8,0,1093.48,0,426,3162.75,1,1,0,1093.48,8,2,3,3,0,20.2,APPROVE,0
EPISODE_00397,CUSTOMER_0397,10,3665,8,0,1093.48,0,426,1639.91,0,0,0,1093.48,9,3,3,3,0,105.88333333333334,REQUEST_EVIDENCE,0
EPISODE_00398,CUSTOMER_0398,1,3676,7,0,1078.46,0,677,808.95,1,1,0,1078.46,0,0,0,0,0,999.0,APPROVE,0
EPISODE_00398,CUSTOMER_0398,2,3676,7,0,1078.46,0,677,3161.48,1,1,0,1078.46,1,1,0,0,0,21.483333333333334,APPROVE,0
EPISODE_00398,CUSTOMER_0398,3,3676,7,0,1078.46,0,677,2183.79,1,1,0,1078.46,2,2,0,0,0,21.983333333333334,APPROVE,0
EPISODE_00398,CUSTOMER_0398,4,3676,7,0,1078.46,0,677,343.23,0,0,0,1078.46,3,3,0,0,0,2.066666666666667,REQUEST_EVIDENCE,0
EPISODE_00398,CUSTOMER_0398,5,3676,7,0,1078.46,0,677,2413.51,0,0,0,1078.46,4,3,1,0,0,17.55,REQUEST_EVIDENCE,0
EPISODE_00398,CUSTOMER_0398,6,3676,7,0,1078.46,0,677,2202.48,1,1,0,1078.46,5,3,2,0,0,2.4,DENY,0
EPISODE_00398,CUSTOMER_0398,7,3676,7,0,1078.46,0,677,4155.66,0,0,0,1078.46,6,3,2,0,1,21.3,REQUEST_EVIDENCE,0
EPISODE_00398,CUSTOMER_0398,8,3676,7,0,1078.46,0,677,1000.36,1,1,0,1078.46,7,3,3,0,1,9.583333333333334,APPROVE,0
EPISODE_00398,CUSTOMER_0398,9,3676,7,0,1078.46,0,677,480.05,1,1,0,1078.46,8,4,3,0,1,13.983333333333333,APPROVE,0
EPISODE_00398,CUSTOMER_0398,10,3676,7,0,1078.46,0,677,1580.38,0,0,0,1078.46,9,5,3,0,1,18.766666666666666,DENY,0
EPISODE_00399,CUSTOMER_0399,1,3686,10,0,527.31,0,1421,2157.89,1,1,0,527.31,0,0,0,0,0,999.0,APPROVE,0
EPISODE_00399,CUSTOMER_0399,2,3686,10,0,527.31,0,1421,1198.17,1,1,0,527.31,1,1,0,0,0,185.0,APPROVE,0
EPISODE_00399,CUSTOMER_0399,3,3686,10,0,527.31,0,1421,7161.81,0,0,0,527.31,2,2,0,0,0,15.9,REQUEST_EVIDENCE,0
EPISODE_00399,CUSTOMER_0399,4,3686,10,0,527.31,0,1421,2449.47,0,0,0,527.31,3,2,1,0,0,16.05,REQUEST_EVIDENCE,0
EPISODE_00399,CUSTOMER_0399,5,3686,10,0,527.31,0,1421,5813.44,1,1,0,527.31,4,2,2,0,0,15.2,ESCALATE,0
EPISODE_00399,CUSTOMER_0399,6,3686,10,0,527.31,0,1421,2448.07,0,0,0,527.31,5,2,2,1,0,5.966666666666667,REQUEST_EVIDENCE,0
EPISODE_00399,CUSTOMER_0399,7,3686,10,0,527.31,0,1421,2760.9,0,0,0,527.31,6,2,3,1,0,1.5833333333333333,REQUEST_EVIDENCE,0
EPISODE_00399,CUSTOMER_0399,8,3686,10,0,527.31,0,1421,1983.16,0,0,0,527.31,7,2,4,1,0,16.416666666666668,REQUEST_EVIDENCE,0
EPISODE_00399,CUSTOMER_0399,9,3686,10,0,527.31,0,1421,4451.08,0,0,0,527.31,8,2,5,1,0,18.4,REQUEST_EVIDENCE,0
EPISODE_00399,CUSTOMER_0399,10,3686,10,0,527.31,0,1421,5401.43,0,0,0,527.31,9,2,6,1,0,10.416666666666666,REQUEST_EVIDENCE,0
EPISODE_00400,CUSTOMER_0400,1,3699,9,1,6091.98,0,1272,117.76,0,0,1,6091.98,0,0,0,0,0,999.0,REQUEST_EVIDENCE,1
EPISODE_00400,CUSTOMER_0400,2,3699,9,1,6091.98,0,1272,445.15,1,1,1,6091.98,1,0,1,0,0,117.0,APPROVE,1
EPISODE_00400,CUSTOMER_0400,3,3699,9,1,6091.98,0,1272,5584.03,1,1,1,6091.98,2,1,1,0,0,29.1,ESCALATE,1
EPISODE_00400,CUSTOMER_0400,4,3699,9,1,6091.98,0,1272,1098.59,1,1,1,6091.98,3,1,1,1,0,3.25,APPROVE,1
EPISODE_00400,CUSTOMER_0400,5,3699,9,1,6091.98,0,1272,762.36,1,1,1,6091.98,4,2,1,1,0,286.71666666666664,DENY,1
EPISODE_00400,CUSTOMER_0400,6,3699,9,1,6091.98,0,1272,1128.04,0,0,1,6091.98,5,2,1,1,1,4.9,REQUEST_EVIDENCE,1
EPISODE_00400,CUSTOMER_0400,7,3699,9,1,6091.98,0,1272,3607.74,0,0,1,6091.98,6,2,2,1,1,6.983333333333333,REQUEST_EVIDENCE,1
EPISODE_00400,CUSTOMER_0400,8,3699,9,1,6091.98,0,1272,3562.45,1,1,1,6091.98,7,2,3,1,1,4.4,APPROVE,1
EPISODE_00400,CUSTOMER_0400,9,3699,9,1,6091.98,0,1272,524.22,0,0,1,6091.98,8,3,3,1,1,8.033333333333333,REQUEST_EVIDENCE,1
EPISODE_00400,CUSTOMER_0400,10,3699,9,1,6091.98,0,1272,3439.3,1,1,1,6091.98,9,3,4,1,1,23.566666666666666,APPROVE,1
EPISODE_00401,CUSTOMER_0401,1,3712,9,1,1654.78,0,68,6101.93,0,0,1,1654.78,0,0,0,0,0,999.0,DENY,0
EPISODE_00401,CUSTOMER_0401,2,3712,9,1,1654.78,0,68,5208.56,0,0,1,1654.78,1,0,0,0,1,93.33333333333333,DENY,0
EPISODE_00401,CUSTOMER_0401,3,3712,9,1,1654.78,0,68,2288.78,1,1,1,1654.78,2,0,0,0,2,3.9,APPROVE,0
EPISODE_00401,CUSTOMER_0401,4,3712,9,1,1654.78,0,68,1655.42,1,1,1,1654.78,3,1,0,0,2,14.583333333333334,APPROVE,0
EPISODE_00401,CUSTOMER_0401,5,3712,9,1,1654.78,0,68,162.47,0,0,1,1654.78,4,2,0,0,2,1.1166666666666667,REQUEST_EVIDENCE,0
EPISODE_00401,CUSTOMER_0401,6,3712,9,1,1654.78,0,68,971.95,0,0,1,1654.78,5,2,1,0,2,313.53333333333336,REQUEST_EVIDENCE,0
EPISODE_00401,CUSTOMER_0401,7,3712,9,1,1654.78,0,68,307.12,0,0,1,1654.78,6,2,2,0,2,2.1333333333333333,REQUEST_EVIDENCE,0
EPISODE_00401,CUSTOMER_0401,8,3712,9,1,1654.78,0,68,1655.42,1,1,1,1654.78,7,2,3,0,2,12.433333333333334,APPROVE,0
EPISODE_00401,CUSTOMER_0401,9,3712,9,1,1654.78,0,68,7083.86,1,1,1,1654.78,8,3,3,0,2,23.583333333333332,DENY,0
EPISODE_00401,CUSTOMER_0401,10,3712,9,1,1654.78,0,68,526.0,0,0,1,1654.78,9,3,3,0,3,38.916666666666664,REQUEST_EVIDENCE,0
EPISODE_00402,CUSTOMER_0402,1,3725,7,0,2316.43,0,1143,3433.55,1,1,0,2316.43,0,0,0,0,0,999.0,APPROVE,0
EPISODE_00402,CUSTOMER_0402,2,3725,7,0,2316.43,0,1143,191.41,1,1,0,2316.43,1,1,0,0,0,20.55,APPROVE,0
EPISODE_00402,CUSTOMER_0402,3,3725,7,0,2316.43,0,1143,2408.48,0,0,0,2316.43,2,2,0,0,0,17.816666666666666,REQUEST_EVIDENCE,0
EPISODE_00402,CUSTOMER_0402,4,3725,7,0,2316.43,0,1143,4236.5,0,0,0,2316.43,3,2,1,0,0,4.966666666666667,REQUEST_EVIDENCE,0
EPISODE_00402,CUSTOMER_0402,5,3725,7,0,2316.43,0,1143,2080.83,1,1,0,2316.43,4,2,2,0,0,12.933333333333334,APPROVE,0
EPISODE_00402,CUSTOMER_0402,6,3725,7,0,2316.43,0,1143,2236.45,0,0,0,2316.43,5,3,2,0,0,15.616666666666667,REQUEST_EVIDENCE,0
EPISODE_00402,CUSTOMER_0402,7,3725,7,0,2316.43,0,1143,1439.62,1,1,0,2316.43,6,3,3,0,0,23.716666666666665,APPROVE,0
EPISODE_00402,CUSTOMER_0402,8,3725,7,0,2316.43,0,1143,1521.02,0,0,0,2316.43,7,4,3,0,0,14.55,REQUEST_EVIDENCE,0
EPISODE_00402,CUSTOMER_0402,9,3725,7,0,2316.43,0,1143,1964.27,1,1,0,2316.43,8,4,4,0,0,13.766666666666667,APPROVE,0
EPISODE_00402,CUSTOMER_0402,10,3725,7,0,2316.43,0,1143,4010.16,1,1,0,2316.43,9,5,4,0,0,6.216666666666667,APPROVE,0
EPISODE_00403,CUSTOMER_0403,1,3736,2,1,2543.95,0,625,2092.63,0,0,1,2543.95,0,0,0,0,0,999.0,DENY,0
EPISODE_00403,CUSTOMER_0403,2,3736,2,1,2543.95,0,625,1600.03,0,0,1,2543.95,1,0,0,0,1,2.9,DENY,0
EPISODE_00403,CUSTOMER_0403,3,3736,2,1,2543.95,0,625,5100.73,0,0,1,2543.95,2,0,0,0,2,269.06666666666666,REQUEST_EVIDENCE,0
EPISODE_00403,CUSTOMER_0403,4,3736,2,1,2543.95,0,625,5037.72,0,0,1,2543.95,3,0,1,0,2,30.95,REQUEST_EVIDENCE,0
EPISODE_00403,CUSTOMER_0403,5,3736,2,1,2543.95,0,625,3658.93,0,0,1,2543.95,4,0,2,0,2,18.216666666666665,REQUEST_EVIDENCE,0
EPISODE_00403,CUSTOMER_0403,6,3736,2,1,2543.95,0,625,6695.88,1,1,1,2543.95,5,0,3,0,2,22.75,ESCALATE,0
EPISODE_00403,CUSTOMER_0403,7,3736,2,1,2543.95,0,625,2558.01,0,0,1,2543.95,6,0,3,1,2,19.9,REQUEST_EVIDENCE,0
EPISODE_00403,CUSTOMER_0403,8,3736,2,1,2543.95,0,625,2710.68,1,1,1,2543.95,7,0,4,1,2,21.366666666666667,DENY,0
EPISODE_00403,CUSTOMER_0403,9,3736,2,1,2543.95,0,625,6889.64,1,1,1,2543.95,8,0,4,1,3,11.066666666666666,ESCALATE,0
EPISODE_00403,CUSTOMER_0403,10,3736,2,1,2543.95,0,625,6113.33,0,0,1,2543.95,9,0,4,2,3,15.033333333333333,DENY,0
